2021-08-04 09:44:27,213 INFO  Logger.cs: 70 - 
2021-08-04 09:44:59,151 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in rplidar_main-1
2021-08-04 09:44:59,151 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from motorsh-1
2021-08-04 09:44:59,151 INFO  ExportHelperExtension.cs: 1136 - Found 33 in motorsh-1
2021-08-04 09:44:59,152 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in motorsh-1
2021-08-04 09:44:59,152 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from motorsh-2
2021-08-04 09:44:59,152 INFO  ExportHelperExtension.cs: 1136 - Found 33 in motorsh-2
2021-08-04 09:44:59,152 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in motorsh-2
2021-08-04 09:44:59,153 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from tek-3
2021-08-04 09:44:59,153 INFO  ExportHelperExtension.cs: 1136 - Found 33 in tek-3
2021-08-04 09:44:59,153 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in tek-3
2021-08-04 09:44:59,154 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from stick-3
2021-08-04 09:44:59,154 INFO  ExportHelperExtension.cs: 1136 - Found 25 in stick-3
2021-08-04 09:44:59,157 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in stick-3
2021-08-04 09:44:59,158 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from stick-4
2021-08-04 09:44:59,158 INFO  ExportHelperExtension.cs: 1136 - Found 25 in stick-4
2021-08-04 09:44:59,158 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in stick-4
2021-08-04 09:44:59,158 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from motor_support-1
2021-08-04 09:44:59,233 INFO  ExportHelperExtension.cs: 1136 - Found 31 in motor_support-1
2021-08-04 09:44:59,234 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in motor_support-1
2021-08-04 09:44:59,234 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2-1
2021-08-04 09:44:59,234 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Part2-1
2021-08-04 09:44:59,235 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2-1
2021-08-04 09:44:59,235 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from top-1
2021-08-04 09:44:59,235 INFO  ExportHelperExtension.cs: 1136 - Found 27 in top-1
2021-08-04 09:44:59,236 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in top-1
2021-08-04 09:44:59,236 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from top-2
2021-08-04 09:44:59,236 INFO  ExportHelperExtension.cs: 1136 - Found 27 in top-2
2021-08-04 09:44:59,237 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in top-2
2021-08-04 09:44:59,237 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from motor_support-2
2021-08-04 09:44:59,237 INFO  ExportHelperExtension.cs: 1136 - Found 31 in motor_support-2
2021-08-04 09:44:59,237 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in motor_support-2
2021-08-04 09:44:59,238 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from stick-1
2021-08-04 09:44:59,238 INFO  ExportHelperExtension.cs: 1136 - Found 25 in stick-1
2021-08-04 09:44:59,238 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in stick-1
2021-08-04 09:44:59,238 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from stick-2
2021-08-04 09:44:59,239 INFO  ExportHelperExtension.cs: 1136 - Found 25 in stick-2
2021-08-04 09:44:59,239 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in stick-2
2021-08-04 09:44:59,239 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from tek-4
2021-08-04 09:44:59,239 INFO  ExportHelperExtension.cs: 1136 - Found 33 in tek-4
2021-08-04 09:44:59,240 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in tek-4
2021-08-04 09:44:59,240 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ball_caster_test-1
2021-08-04 09:44:59,240 INFO  ExportHelperExtension.cs: 1136 - Found 27 in ball_caster_test-1
2021-08-04 09:44:59,240 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ball_caster_test-1
2021-08-04 09:44:59,241 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assemurdf
2021-08-04 09:44:59,241 INFO  ExportHelperExtension.cs: 1136 - Found 81 in Assemurdf
2021-08-04 09:44:59,241 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in Assemurdf
2021-08-04 09:44:59,242 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-08-04 09:44:59,242 INFO  ExportHelperExtension.cs: 1160 - 15 components to check
2021-08-04 09:44:59,242 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from rplidar_main-1
2021-08-04 09:44:59,242 INFO  ExportHelperExtension.cs: 1136 - Found 49 in rplidar_main-1
2021-08-04 09:44:59,243 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in rplidar_main-1
2021-08-04 09:44:59,243 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motorsh-1
2021-08-04 09:44:59,243 INFO  ExportHelperExtension.cs: 1136 - Found 33 in motorsh-1
2021-08-04 09:44:59,244 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motorsh-1
2021-08-04 09:44:59,244 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motorsh-2
2021-08-04 09:44:59,244 INFO  ExportHelperExtension.cs: 1136 - Found 33 in motorsh-2
2021-08-04 09:44:59,245 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motorsh-2
2021-08-04 09:44:59,245 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from tek-3
2021-08-04 09:44:59,245 INFO  ExportHelperExtension.cs: 1136 - Found 33 in tek-3
2021-08-04 09:44:59,245 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in tek-3
2021-08-04 09:44:59,246 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from stick-3
2021-08-04 09:44:59,246 INFO  ExportHelperExtension.cs: 1136 - Found 25 in stick-3
2021-08-04 09:44:59,246 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in stick-3
2021-08-04 09:44:59,246 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from stick-4
2021-08-04 09:44:59,247 INFO  ExportHelperExtension.cs: 1136 - Found 25 in stick-4
2021-08-04 09:44:59,247 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in stick-4
2021-08-04 09:44:59,247 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor_support-1
2021-08-04 09:44:59,247 INFO  ExportHelperExtension.cs: 1136 - Found 31 in motor_support-1
2021-08-04 09:44:59,247 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motor_support-1
2021-08-04 09:44:59,248 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2-1
2021-08-04 09:44:59,248 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Part2-1
2021-08-04 09:44:59,248 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2-1
2021-08-04 09:44:59,248 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from top-1
2021-08-04 09:44:59,249 INFO  ExportHelperExtension.cs: 1136 - Found 27 in top-1
2021-08-04 09:44:59,249 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in top-1
2021-08-04 09:44:59,249 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from top-2
2021-08-04 09:44:59,249 INFO  ExportHelperExtension.cs: 1136 - Found 27 in top-2
2021-08-04 09:44:59,250 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in top-2
2021-08-04 09:44:59,250 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor_support-2
2021-08-04 09:44:59,250 INFO  ExportHelperExtension.cs: 1136 - Found 31 in motor_support-2
2021-08-04 09:44:59,250 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motor_support-2
2021-08-04 09:44:59,251 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from stick-1
2021-08-04 09:44:59,251 INFO  ExportHelperExtension.cs: 1136 - Found 25 in stick-1
2021-08-04 09:44:59,251 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in stick-1
2021-08-04 09:44:59,251 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from stick-2
2021-08-04 09:44:59,252 INFO  ExportHelperExtension.cs: 1136 - Found 25 in stick-2
2021-08-04 09:44:59,252 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in stick-2
2021-08-04 09:44:59,252 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from tek-4
2021-08-04 09:44:59,252 INFO  ExportHelperExtension.cs: 1136 - Found 33 in tek-4
2021-08-04 09:44:59,253 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in tek-4
2021-08-04 09:44:59,253 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ball_caster_test-1
2021-08-04 09:44:59,253 INFO  ExportHelperExtension.cs: 1136 - Found 27 in ball_caster_test-1
2021-08-04 09:44:59,253 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ball_caster_test-1
2021-08-04 09:44:59,371 INFO  SwAddin.cs: 339 - Loading config tree
2021-08-04 09:44:59,374 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-08-04 09:44:59,377 INFO  SwAddin.cs: 344 - Showing property manager
2021-08-04 09:45:04,524 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-08-04 09:45:24,231 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-08-04 09:45:24,600 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-08-04 09:45:48,988 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-08-04 09:45:57,825 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-08-04 09:46:00,965 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-08-04 09:46:55,107 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-08-04 09:47:03,715 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-08-04 09:47:07,167 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-08-04 09:47:17,329 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2021-08-04 09:47:17,523 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-08-04 09:47:23,697 INFO  SwAddin.cs: 294 - Assembly export called for file Assemurdf
2021-08-04 09:47:23,697 INFO  SwAddin.cs: 299 - Save is required
2021-08-04 09:47:23,697 INFO  SwAddin.cs: 313 - Saving assembly
2021-08-04 09:47:23,961 INFO  SwAddin.cs: 316 - Opening property manager
2021-08-04 09:47:23,961 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assemurdf
2021-08-04 09:47:23,962 INFO  ExportHelperExtension.cs: 1136 - Found 82 in Assemurdf
2021-08-04 09:47:23,963 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [CoordSys] in Assemurdf
2021-08-04 09:47:23,963 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-08-04 09:47:23,963 INFO  ExportHelperExtension.cs: 1160 - 15 components to check
2021-08-04 09:47:23,964 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from rplidar_main-1
2021-08-04 09:47:23,964 INFO  ExportHelperExtension.cs: 1136 - Found 49 in rplidar_main-1
2021-08-04 09:47:23,964 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in rplidar_main-1
2021-08-04 09:47:23,965 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from motorsh-1
2021-08-04 09:47:23,965 INFO  ExportHelperExtension.cs: 1136 - Found 33 in motorsh-1
2021-08-04 09:47:23,966 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in motorsh-1
2021-08-04 09:47:23,966 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from motorsh-2
2021-08-04 09:47:23,966 INFO  ExportHelperExtension.cs: 1136 - Found 33 in motorsh-2
2021-08-04 09:47:23,966 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in motorsh-2
2021-08-04 09:47:23,967 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from tek-3
2021-08-04 09:47:23,967 INFO  ExportHelperExtension.cs: 1136 - Found 33 in tek-3
2021-08-04 09:47:23,967 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in tek-3
2021-08-04 09:47:23,967 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from stick-3
2021-08-04 09:47:23,968 INFO  ExportHelperExtension.cs: 1136 - Found 25 in stick-3
2021-08-04 09:47:23,968 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in stick-3
2021-08-04 09:47:23,968 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from stick-4
2021-08-04 09:47:23,969 INFO  ExportHelperExtension.cs: 1136 - Found 25 in stick-4
2021-08-04 09:47:23,969 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in stick-4
2021-08-04 09:47:23,969 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from motor_support-1
2021-08-04 09:47:23,970 INFO  ExportHelperExtension.cs: 1136 - Found 31 in motor_support-1
2021-08-04 09:47:23,970 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in motor_support-1
2021-08-04 09:47:23,970 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2-1
2021-08-04 09:47:23,971 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Part2-1
2021-08-04 09:47:23,971 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2-1
2021-08-04 09:47:23,971 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from top-1
2021-08-04 09:47:23,971 INFO  ExportHelperExtension.cs: 1136 - Found 27 in top-1
2021-08-04 09:47:23,972 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in top-1
2021-08-04 09:47:23,972 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from top-2
2021-08-04 09:47:23,972 INFO  ExportHelperExtension.cs: 1136 - Found 27 in top-2
2021-08-04 09:47:23,972 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in top-2
2021-08-04 09:47:23,973 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from motor_support-2
2021-08-04 09:47:23,973 INFO  ExportHelperExtension.cs: 1136 - Found 31 in motor_support-2
2021-08-04 09:47:23,973 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in motor_support-2
2021-08-04 09:47:23,974 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from stick-1
2021-08-04 09:47:23,974 INFO  ExportHelperExtension.cs: 1136 - Found 25 in stick-1
2021-08-04 09:47:23,974 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in stick-1
2021-08-04 09:47:23,975 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from stick-2
2021-08-04 09:47:23,975 INFO  ExportHelperExtension.cs: 1136 - Found 25 in stick-2
2021-08-04 09:47:23,975 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in stick-2
2021-08-04 09:47:23,976 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from tek-4
2021-08-04 09:47:23,976 INFO  ExportHelperExtension.cs: 1136 - Found 33 in tek-4
2021-08-04 09:47:23,976 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in tek-4
2021-08-04 09:47:23,976 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ball_caster_test-1
2021-08-04 09:47:23,977 INFO  ExportHelperExtension.cs: 1136 - Found 27 in ball_caster_test-1
2021-08-04 09:47:23,977 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ball_caster_test-1
2021-08-04 09:47:23,977 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assemurdf
2021-08-04 09:47:23,978 INFO  ExportHelperExtension.cs: 1136 - Found 82 in Assemurdf
2021-08-04 09:47:23,978 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in Assemurdf
2021-08-04 09:47:23,978 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-08-04 09:47:23,979 INFO  ExportHelperExtension.cs: 1160 - 15 components to check
2021-08-04 09:47:23,979 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from rplidar_main-1
2021-08-04 09:47:23,979 INFO  ExportHelperExtension.cs: 1136 - Found 49 in rplidar_main-1
2021-08-04 09:47:23,979 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in rplidar_main-1
2021-08-04 09:47:23,980 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motorsh-1
2021-08-04 09:47:23,980 INFO  ExportHelperExtension.cs: 1136 - Found 33 in motorsh-1
2021-08-04 09:47:23,981 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motorsh-1
2021-08-04 09:47:23,981 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motorsh-2
2021-08-04 09:47:23,981 INFO  ExportHelperExtension.cs: 1136 - Found 33 in motorsh-2
2021-08-04 09:47:23,982 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motorsh-2
2021-08-04 09:47:23,982 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from tek-3
2021-08-04 09:47:23,982 INFO  ExportHelperExtension.cs: 1136 - Found 33 in tek-3
2021-08-04 09:47:23,983 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in tek-3
2021-08-04 09:47:23,983 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from stick-3
2021-08-04 09:47:23,983 INFO  ExportHelperExtension.cs: 1136 - Found 25 in stick-3
2021-08-04 09:47:23,984 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in stick-3
2021-08-04 09:47:23,984 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from stick-4
2021-08-04 09:47:23,984 INFO  ExportHelperExtension.cs: 1136 - Found 25 in stick-4
2021-08-04 09:47:23,984 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in stick-4
2021-08-04 09:47:23,985 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor_support-1
2021-08-04 09:47:23,985 INFO  ExportHelperExtension.cs: 1136 - Found 31 in motor_support-1
2021-08-04 09:47:23,986 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motor_support-1
2021-08-04 09:47:23,986 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2-1
2021-08-04 09:47:23,986 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Part2-1
2021-08-04 09:47:23,986 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2-1
2021-08-04 09:47:23,987 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from top-1
2021-08-04 09:47:23,987 INFO  ExportHelperExtension.cs: 1136 - Found 27 in top-1
2021-08-04 09:47:23,987 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in top-1
2021-08-04 09:47:23,988 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from top-2
2021-08-04 09:47:23,988 INFO  ExportHelperExtension.cs: 1136 - Found 27 in top-2
2021-08-04 09:47:23,988 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in top-2
2021-08-04 09:47:23,988 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor_support-2
2021-08-04 09:47:23,989 INFO  ExportHelperExtension.cs: 1136 - Found 31 in motor_support-2
2021-08-04 09:47:23,989 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motor_support-2
2021-08-04 09:47:23,989 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from stick-1
2021-08-04 09:47:23,989 INFO  ExportHelperExtension.cs: 1136 - Found 25 in stick-1
2021-08-04 09:47:23,990 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in stick-1
2021-08-04 09:47:23,990 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from stick-2
2021-08-04 09:47:23,990 INFO  ExportHelperExtension.cs: 1136 - Found 25 in stick-2
2021-08-04 09:47:23,991 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in stick-2
2021-08-04 09:47:23,991 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from tek-4
2021-08-04 09:47:23,991 INFO  ExportHelperExtension.cs: 1136 - Found 33 in tek-4
2021-08-04 09:47:23,992 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in tek-4
2021-08-04 09:47:23,992 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ball_caster_test-1
2021-08-04 09:47:23,992 INFO  ExportHelperExtension.cs: 1136 - Found 27 in ball_caster_test-1
2021-08-04 09:47:23,993 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ball_caster_test-1
2021-08-04 09:47:24,108 INFO  SwAddin.cs: 339 - Loading config tree
2021-08-04 09:47:24,160 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
